Время сбора данных;Давление;Время между
11:46:58;86,1581;1,17389
11:46:59;86,1574;1,17417
11:47:00;86,1583;1,17444
11:47:01;86,1528;1,17472
11:47:02;86,1539;1,17500
11:47:03;86,1588;1,17528
11:47:04;86,1565;1,17556
11:47:05;86,1515;1,17583
11:47:06;86,1517;1,17611
11:47:07;86,1508;1,17639
11:47:08;86,15;1,17667
11:47:09;86,1495;1,17694
11:47:10;86,1454;1,17722
11:47:11;86,1455;1,17750
11:47:12;86,1471;1,17778
11:47:13;86,1468;1,17806
11:47:14;86,1479;1,17833
11:47:15;86,1478;1,17861
11:47:16;86,1475;1,17889
11:47:17;86,147;1,17917
11:47:18;86,1442;1,17944
11:47:19;86,1453;1,17972
11:47:20;86,1452;1,18000
11:47:21;86,1474;1,18028
11:47:22;86,1465;1,18056
11:47:23;86,1485;1,18083
11:47:24;86,1503;1,18111
11:47:25;86,1513;1,18139
11:47:26;86,1552;1,18167
11:47:27;86,1548;1,18194
11:47:28;86,1547;1,18222
11:47:29;86,1583;1,18250
11:47:30;86,1617;1,18278
11:47:31;86,1606;1,18306
11:47:32;86,1616;1,18333
11:47:33;86,1611;1,18361
11:47:34;86,154;1,18389
11:47:35;86,1512;1,18417
11:47:36;86,1533;1,18444
11:47:37;86,152;1,18472
11:47:38;86,1495;1,18500
11:47:39;86,1492;1,18528
11:47:40;86,1415;1,18556
11:47:41;86,1428;1,18583
11:47:42;86,1424;1,18611
11:47:43;86,1446;1,18639
11:47:44;86,1424;1,18667
11:47:45;86,1426;1,18694
11:47:46;86,1432;1,18722
11:47:47;86,1437;1,18750
11:47:48;86,1453;1,18778
11:47:49;86,1401;1,18806
11:47:50;86,1438;1,18833
11:47:51;86,1398;1,18861
11:47:52;86,1375;1,18889
11:47:53;86,1364;1,18917
11:47:54;86,1316;1,18944
11:47:55;86,1348;1,18972
11:47:56;86,1329;1,19000
11:47:57;86,1314;1,19028
11:47:58;86,1279;1,19056
11:47:59;86,1292;1,19083
11:48:00;86,1284;1,19111
11:48:01;86,1282;1,19139
11:48:02;86,1277;1,19167
11:48:03;86,123;1,19194
11:48:04;86,1245;1,19222
11:48:05;86,126;1,19250
11:48:06;86,1271;1,19278
11:48:07;86,1255;1,19306
11:48:08;86,1287;1,19333
11:48:09;86,1276;1,19361
11:48:10;86,1242;1,19389
11:48:11;86,1241;1,19417
11:48:12;86,1225;1,19444
11:48:13;86,1212;1,19472
11:48:14;86,1206;1,19500
11:48:15;86,1194;1,19528
11:48:16;86,1209;1,19556
11:48:17;86,1229;1,19583
11:48:18;86,1222;1,19611
11:48:19;86,1202;1,19639
11:48:20;86,1206;1,19667
11:48:21;86,1241;1,19694
11:48:22;86,1234;1,19722
11:48:23;86,121;1,19750
11:48:24;86,1221;1,19778
11:48:25;86,1208;1,19806
11:48:26;86,1196;1,19833
11:48:27;86,1173;1,19861
11:48:28;86,1174;1,19889
11:48:29;86,117;1,19917
11:48:30;86,1196;1,19944
11:48:31;86,1143;1,19972
11:48:32;86,1141;1,20000
11:48:33;86,1164;1,20028
11:48:34;86,1113;1,20056
11:48:35;86,1152;1,20083
11:48:36;86,112;1,20111
11:48:37;86,1124;1,20139
11:48:38;86,1185;1,20167
11:48:39;86,111;1,20194
11:48:40;86,1135;1,20222
11:48:41;86,1129;1,20250
11:48:42;86,113;1,20278
11:48:43;86,1148;1,20306
11:48:44;86,1136;1,20333
11:48:45;86,1138;1,20361
11:48:46;86,1179;1,20389
11:48:47;86,1165;1,20417
11:48:48;86,1195;1,20444
11:48:49;86,1157;1,20472
11:48:50;86,1215;1,20500
11:48:51;86,1213;1,20528
11:48:52;86,12;1,20556
11:48:53;86,123;1,20583
11:48:54;86,1228;1,20611
11:48:55;86,1266;1,20639
11:48:56;86,1267;1,20667
11:48:57;86,1248;1,20694
11:48:58;86,128;1,20722
11:48:59;86,1326;1,20750
11:49:00;86,1349;1,20778
11:49:01;86,1339;1,20806
11:49:02;86,1309;1,20833
11:49:03;86,1294;1,20861
11:49:04;86,1325;1,20889
11:49:05;86,1336;1,20917
11:49:06;86,1301;1,20944
11:49:07;86,1318;1,20972
11:49:08;86,1327;1,21000
11:49:09;86,1343;1,21028
11:49:10;86,1373;1,21056
11:49:11;86,1435;1,21083
11:49:12;86,1375;1,21111
11:49:13;86,1392;1,21139
11:49:14;86,1419;1,21167
11:49:15;86,1433;1,21194
11:49:16;86,1396;1,21222
11:49:17;86,1434;1,21250
11:49:18;86,1441;1,21278
11:49:19;86,1462;1,21306
11:49:20;86,1486;1,21333
11:49:21;86,1505;1,21361
11:49:22;86,1511;1,21389
11:49:23;86,149;1,21417
11:49:24;86,1475;1,21444
11:49:25;86,1512;1,21472
11:49:26;86,1491;1,21500
11:49:27;86,1492;1,21528
11:49:28;86,15;1,21556
11:49:29;86,1466;1,21583
11:49:30;86,1456;1,21611
11:49:31;86,1442;1,21639
11:49:32;86,1438;1,21667
11:49:33;86,1348;1,21694
11:49:34;86,1354;1,21722
11:49:35;86,1336;1,21750
11:49:36;86,1298;1,21778
11:49:37;86,1271;1,21806
11:49:38;86,1257;1,21833
11:49:39;86,1279;1,21861
11:49:40;86,1266;1,21889
11:49:41;86,1263;1,21917
11:49:42;86,1255;1,21944
11:49:43;86,1235;1,21972
11:49:44;86,1252;1,22000
11:49:45;86,1252;1,22028
11:49:46;86,1269;1,22056
11:49:47;86,1306;1,22083
11:49:48;86,127;1,22111
11:49:49;86,125;1,22139
11:49:50;86,1267;1,22167
11:49:51;86,1278;1,22194
11:49:52;86,1286;1,22222
11:49:53;86,1283;1,22250
11:49:54;86,1315;1,22278
11:49:55;86,1291;1,22306
11:49:56;86,1294;1,22333
11:49:57;86,1285;1,22361
11:49:58;86,1277;1,22389
11:49:59;86,1317;1,22417
11:50:00;86,1293;1,22444
11:50:01;86,1329;1,22472
11:50:02;86,1312;1,22500
11:50:03;86,1265;1,22528
11:50:04;86,1258;1,22556
11:50:05;86,1327;1,22583
11:50:06;86,1337;1,22611
11:50:07;86,1313;1,22639
11:50:08;86,1338;1,22667
11:50:09;86,1381;1,22694
11:50:10;86,1331;1,22722
11:50:11;86,1382;1,22750
11:50:12;86,1392;1,22778
11:50:13;86,1373;1,22806
11:50:14;86,1434;1,22833
11:50:15;86,1401;1,22861
11:50:16;86,146;1,22889
11:50:17;86,1432;1,22917
11:50:18;86,1446;1,22944
11:50:19;86,1449;1,22972
11:50:20;86,1432;1,23000
11:50:21;86,143;1,23028
11:50:22;86,1383;1,23056
11:50:23;86,1351;1,23083
11:50:24;86,1365;1,23111
11:50:25;86,1373;1,23139
11:50:26;86,1333;1,23167
11:50:27;86,1334;1,23194
11:50:28;86,1358;1,23222
11:50:29;86,1345;1,23250
11:50:30;86,133;1,23278
11:50:31;86,1329;1,23306
11:50:32;86,1316;1,23333
11:50:33;86,1306;1,23361
11:50:34;86,1354;1,23389
11:50:35;86,1348;1,23417
11:50:36;86,1358;1,23444
11:50:37;86,138;1,23472
11:50:38;86,1327;1,23500
11:50:39;86,1361;1,23528
11:50:40;86,1357;1,23556
11:50:41;86,137;1,23583
11:50:42;86,1383;1,23611
11:50:43;86,1382;1,23639
11:50:44;86,1373;1,23667
11:50:45;86,136;1,23694
11:50:46;86,1414;1,23722
11:50:47;86,1403;1,23750
11:50:48;86,1445;1,23778
11:50:49;86,1471;1,23806
11:50:50;86,1456;1,23833
11:50:51;86,1452;1,23861
11:50:52;86,1435;1,23889
11:50:53;86,1483;1,23917
11:50:54;86,1476;1,23944
11:50:55;86,1475;1,23972
11:50:56;86,1478;1,24000
11:50:57;86,1464;1,24028
11:50:58;86,1466;1,24056
11:50:59;86,1505;1,24083
11:51:00;86,1462;1,24111
11:51:01;86,1505;1,24139
11:51:02;86,1528;1,24167
11:51:03;86,1495;1,24194
11:51:04;86,1527;1,24222
11:51:05;86,1577;1,24250
11:51:06;86,1579;1,24278
11:51:07;86,1577;1,24306
11:51:08;86,1578;1,24333
11:51:09;86,1612;1,24361
11:51:10;86,1631;1,24389
11:51:11;86,1612;1,24417
11:51:12;86,159;1,24444
11:51:13;86,1624;1,24472
11:51:14;86,166;1,24500
11:51:15;86,1669;1,24528
11:51:16;86,1713;1,24556
11:51:17;86,1701;1,24583
11:51:18;86,1684;1,24611
11:51:19;86,1703;1,24639
11:51:20;86,171;1,24667
11:51:21;86,1719;1,24694
11:51:22;86,1717;1,24722
11:51:23;86,1693;1,24750
11:51:24;86,1677;1,24778
11:51:25;86,1652;1,24806
11:51:26;86,1614;1,24833
11:51:27;86,1627;1,24861
11:51:28;86,1614;1,24889
11:51:29;86,1591;1,24917
11:51:30;86,1563;1,24944
11:51:31;86,1494;1,24972
11:51:32;86,1446;1,25000
11:51:33;86,139;1,25028
11:51:34;86,1294;1,25056
11:51:35;86,1311;1,25083
11:51:36;86,1195;1,25111
11:51:37;86,12;1,25139
11:51:38;86,1126;1,25167
11:51:39;86,1118;1,25194
11:51:40;86,1074;1,25222
11:51:41;86,1046;1,25250
11:51:42;86,1053;1,25278
11:51:43;86,1075;1,25306
11:51:44;86,107;1,25333
11:51:45;86,1039;1,25361
11:51:46;86,1016;1,25389
11:51:47;86,1041;1,25417
11:51:48;86,1029;1,25444
11:51:49;86,1034;1,25472
11:51:50;86,1035;1,25500
11:51:51;86,1026;1,25528
11:51:52;86,1036;1,25556
11:51:53;86,1065;1,25583
11:51:54;86,1048;1,25611
11:51:55;86,1029;1,25639
11:51:56;86,1059;1,25667
11:51:57;86,1085;1,25694
11:51:58;86,1073;1,25722
11:51:59;86,1075;1,25750
11:52:00;86,109;1,25778
11:52:01;86,1077;1,25806
11:52:02;86,1098;1,25833
11:52:03;86,1101;1,25861
11:52:04;86,1081;1,25889
11:52:05;86,1128;1,25917
11:52:06;86,1086;1,25944
11:52:07;86,1079;1,25972
11:52:08;86,1122;1,26000
11:52:09;86,1138;1,26028
11:52:10;86,112;1,26056
11:52:11;86,1088;1,26083
11:52:12;86,1079;1,26111
11:52:13;86,1073;1,26139
11:52:14;86,1083;1,26167
11:52:15;86,1021;1,26194
11:52:16;86,0998;1,26222
11:52:17;86,1024;1,26250
11:52:18;86,0998;1,26278
11:52:19;86,0978;1,26306
11:52:20;86,0949;1,26333
11:52:21;86,0975;1,26361
11:52:22;86,0992;1,26389
11:52:23;86,1004;1,26417
11:52:24;86,0965;1,26444
11:52:25;86,1008;1,26472
11:52:26;86,1006;1,26500
11:52:27;86,0958;1,26528
11:52:28;86,094;1,26556
11:52:29;86,0906;1,26583
11:52:30;86,09;1,26611
11:52:31;86,0888;1,26639
11:52:32;86,0823;1,26667
11:52:33;86,0831;1,26694
11:52:34;86,0829;1,26722
11:52:35;86,0795;1,26750
11:52:36;86,0782;1,26778
11:52:37;86,0789;1,26806
11:52:38;86,0788;1,26833
11:52:39;86,0781;1,26861
11:52:40;86,0791;1,26889
11:52:41;86,0774;1,26917
11:52:42;86,0749;1,26944
11:52:43;86,077;1,26972
11:52:44;86,08;1,27000
11:52:45;86,081;1,27028
11:52:46;86,0808;1,27056
11:52:47;86,0824;1,27083
11:52:48;86,0806;1,27111
11:52:49;86,0835;1,27139
11:52:50;86,0831;1,27167
11:52:51;86,085;1,27194
11:52:52;86,0857;1,27222
11:52:53;86,0863;1,27250
11:52:54;86,0885;1,27278
11:52:55;86,0868;1,27306
11:52:56;86,0897;1,27333
11:52:57;86,0917;1,27361
11:52:58;86,094;1,27389
11:52:59;86,0964;1,27417
11:53:00;86,0942;1,27444
11:53:01;86,1014;1,27472
11:53:02;86,1013;1,27500
11:53:03;86,1099;1,27528
11:53:04;86,1097;1,27556
11:53:05;86,1064;1,27583
11:53:06;86,1107;1,27611
11:53:07;86,1126;1,27639
11:53:08;86,1081;1,27667
11:53:09;86,1147;1,27694
11:53:10;86,1146;1,27722
11:53:11;86,1185;1,27750
11:53:12;86,1183;1,27778
11:53:13;86,1205;1,27806
11:53:14;86,1219;1,27833
11:53:15;86,1267;1,27861
11:53:16;86,1274;1,27889
11:53:17;86,1296;1,27917
11:53:18;86,1308;1,27944
11:53:19;86,1347;1,27972
11:53:20;86,1349;1,28000
11:53:21;86,1337;1,28028
11:53:22;86,13;1,28056
11:53:23;86,1254;1,28083
11:53:24;86,1247;1,28111
11:53:25;86,1237;1,28139
11:53:26;86,121;1,28167
11:53:27;86,1173;1,28194
11:53:28;86,1147;1,28222
11:53:29;86,1128;1,28250
11:53:30;86,1087;1,28278
11:53:31;86,1098;1,28306
11:53:32;86,1081;1,28333
11:53:33;86,1007;1,28361
11:53:34;86,0987;1,28389
11:53:35;86,0937;1,28417
11:53:36;86,0951;1,28444
11:53:37;86,097;1,28472
11:53:38;86,095;1,28500
11:53:39;86,0952;1,28528
11:53:40;86,0945;1,28556
11:53:41;86,0924;1,28583
11:53:42;86,0947;1,28611
11:53:43;86,0931;1,28639
11:53:44;86,0935;1,28667
11:53:45;86,0911;1,28694
11:53:46;86,0928;1,28722
11:53:47;86,0935;1,28750
11:53:48;86,0923;1,28778
11:53:49;86,0982;1,28806
11:53:50;86,0965;1,28833
11:53:51;86,0979;1,28861
11:53:52;86,1001;1,28889
11:53:53;86,1004;1,28917
11:53:54;86,1041;1,28944
11:53:55;86,1012;1,28972
11:53:56;86,1047;1,29000
11:53:57;86,1057;1,29028
11:53:58;86,108;1,29056
11:53:59;86,1068;1,29083
11:54:00;86,1108;1,29111
11:54:01;86,1136;1,29139
11:54:02;86,1114;1,29167
11:54:03;86,1148;1,29194
11:54:04;86,1166;1,29222
11:54:05;86,1172;1,29250
11:54:06;86,1202;1,29278
11:54:07;86,1202;1,29306
11:54:08;86,1158;1,29333
11:54:09;86,1121;1,29361
11:54:10;86,1098;1,29389
11:54:11;86,1105;1,29417
11:54:12;86,1106;1,29444
11:54:13;86,1053;1,29472
11:54:14;86,1031;1,29500
11:54:15;86,1029;1,29528
11:54:16;86,1052;1,29556
11:54:17;86,1035;1,29583
11:54:18;86,1039;1,29611
11:54:19;86,1014;1,29639
11:54:20;86,1013;1,29667
11:54:21;86,1061;1,29694
11:54:22;86,1084;1,29722
11:54:23;86,1079;1,29750
11:54:24;86,1081;1,29778
11:54:25;86,1092;1,29806
11:54:26;86,1112;1,29833
11:54:27;86,1109;1,29861
11:54:28;86,1087;1,29889
11:54:29;86,1118;1,29917
11:54:30;86,1088;1,29944
11:54:31;86,1093;1,29972
11:54:32;86,1092;1,30000
11:54:33;86,1076;1,30028
11:54:34;86,1102;1,30056
11:54:35;86,1118;1,30083
11:54:36;86,1136;1,30111
11:54:37;86,1138;1,30139
11:54:38;86,1123;1,30167
11:54:39;86,1086;1,30194
11:54:40;86,1073;1,30222
11:54:41;86,106;1,30250
11:54:42;86,1047;1,30278
11:54:43;86,1062;1,30306
11:54:44;86,1084;1,30333
11:54:45;86,1091;1,30361
11:54:46;86,1059;1,30389
11:54:47;86,1022;1,30417
11:54:48;86,102;1,30444
11:54:49;86,1013;1,30472
11:54:50;86,1023;1,30500
11:54:51;86,1065;1,30528
11:54:52;86,1079;1,30556
11:54:53;86,1057;1,30583
11:54:54;86,104;1,30611
11:54:55;86,1033;1,30639
11:54:56;86,1014;1,30667
11:54:57;86,0994;1,30694
11:54:58;86,0976;1,30722
11:54:59;86,0938;1,30750
11:55:00;86,092;1,30778
11:55:01;86,0911;1,30806
11:55:02;86,0897;1,30833
11:55:03;86,0871;1,30861
11:55:04;86,0818;1,30889
11:55:05;86,0777;1,30917
11:55:06;86,0782;1,30944
11:55:07;86,0756;1,30972
11:55:08;86,0757;1,31000
11:55:09;86,0745;1,31028
11:55:10;86,067;1,31056
11:55:11;86,069;1,31083
11:55:12;86,0656;1,31111
11:55:13;86,0661;1,31139
11:55:14;86,0678;1,31167
11:55:15;86,07;1,31194
11:55:16;86,0683;1,31222
11:55:17;86,0668;1,31250
11:55:18;86,0674;1,31278
11:55:19;86,0677;1,31306
11:55:20;86,0714;1,31333
11:55:21;86,0694;1,31361
11:55:22;86,0739;1,31389
11:55:23;86,0751;1,31417
11:55:24;86,0745;1,31444
11:55:25;86,0762;1,31472
11:55:26;86,0791;1,31500
11:55:27;86,0804;1,31528
11:55:28;86,0811;1,31556
11:55:29;86,0796;1,31583
11:55:30;86,0816;1,31611
11:55:31;86,0853;1,31639
11:55:32;86,0856;1,31667
11:55:33;86,0872;1,31694
11:55:34;86,0854;1,31722
11:55:35;86,0858;1,31750
11:55:36;86,089;1,31778
11:55:37;86,0895;1,31806
11:55:38;86,0939;1,31833
11:55:39;86,0947;1,31861
11:55:40;86,0905;1,31889
11:55:41;86,0887;1,31917
11:55:42;86,084;1,31944
11:55:43;86,0831;1,31972
11:55:44;86,0788;1,32000
11:55:45;86,0781;1,32028
11:55:46;86,0764;1,32056
11:55:47;86,0748;1,32083
11:55:48;86,073;1,32111
11:55:49;86,0713;1,32139
11:55:50;86,0727;1,32167
11:55:51;86,0733;1,32194
11:55:52;86,0752;1,32222
11:55:53;86,0721;1,32250
11:55:54;86,0771;1,32278
11:55:55;86,0784;1,32306
11:55:56;86,0781;1,32333
11:55:57;86,0789;1,32361
11:55:58;86,0823;1,32389
11:55:59;86,0829;1,32417
11:56:00;86,0819;1,32444
11:56:01;86,0873;1,32472
11:56:02;86,0879;1,32500
11:56:03;86,0866;1,32528
11:56:04;86,0865;1,32556
11:56:05;86,0865;1,32583
11:56:06;86,09;1,32611
11:56:07;86,0939;1,32639
11:56:08;86,0947;1,32667
11:56:09;86,0981;1,32694
11:56:10;86,0976;1,32722
11:56:11;86,0957;1,32750
11:56:12;86,0962;1,32778
11:56:13;86,0993;1,32806
11:56:14;86,1007;1,32833
11:56:15;86,1003;1,32861
11:56:16;86,0992;1,32889
11:56:17;86,1017;1,32917
11:56:18;86,1031;1,32944
11:56:19;86,1036;1,32972
11:56:20;86,1059;1,33000
11:56:21;86,1068;1,33028
11:56:22;86,1073;1,33056
11:56:23;86,1074;1,33083
11:56:24;86,1064;1,33111
11:56:25;86,105;1,33139
11:56:26;86,1045;1,33167
11:56:27;86,1069;1,33194
11:56:28;86,1063;1,33222
11:56:29;86,1052;1,33250
11:56:30;86,1053;1,33278
11:56:31;86,1048;1,33306
11:56:32;86,1048;1,33333
11:56:33;86,1055;1,33361
11:56:34;86,1058;1,33389
11:56:35;86,1047;1,33417
11:56:36;86,1019;1,33444
11:56:37;86,0986;1,33472
11:56:38;86,0957;1,33500
11:56:39;86,0912;1,33528
11:56:40;86,0844;1,33556
11:56:41;86,0831;1,33583
11:56:42;86,0796;1,33611
11:56:43;86,0843;1,33639
11:56:44;86,0756;1,33667
11:56:45;86,0768;1,33694
11:56:46;86,0795;1,33722
11:56:47;86,0814;1,33750
11:56:48;86,0768;1,33778
11:56:49;86,0736;1,33806
11:56:50;86,0736;1,33833
11:56:51;86,072;1,33861
11:56:52;86,0685;1,33889
11:56:53;86,0682;1,33917
11:56:54;86,0621;1,33944
11:56:55;86,0624;1,33972
11:56:56;86,06;1,34000
11:56:57;86,0583;1,34028
11:56:58;86,0552;1,34056
11:56:59;86,051;1,34083
11:57:00;86,0503;1,34111
11:57:01;86,0515;1,34139
11:57:02;86,0499;1,34167
11:57:03;86,0468;1,34194
11:57:04;86,0453;1,34222
11:57:05;86,0443;1,34250
11:57:06;86,0445;1,34278
11:57:07;86,0454;1,34306
11:57:08;86,0462;1,34333
11:57:09;86,0479;1,34361
11:57:10;86,0477;1,34389
11:57:11;86,0486;1,34417
11:57:12;86,051;1,34444
11:57:13;86,0517;1,34472
11:57:14;86,0498;1,34500
11:57:15;86,0535;1,34528
11:57:16;86,0547;1,34556
11:57:17;86,0549;1,34583
11:57:18;86,0593;1,34611
11:57:19;86,06;1,34639
11:57:20;86,06;1,34667
11:57:21;86,0587;1,34694
11:57:22;86,0636;1,34722
11:57:23;86,0636;1,34750
11:57:24;86,0678;1,34778
11:57:25;86,0671;1,34806
11:57:26;86,0624;1,34833
11:57:27;86,0615;1,34861
11:57:28;86,0669;1,34889
11:57:29;86,0676;1,34917
11:57:30;86,0684;1,34944
11:57:31;86,0641;1,34972
11:57:32;86,0671;1,35000
11:57:33;86,0688;1,35028
11:57:34;86,0622;1,35056
11:57:35;86,0678;1,35083
11:57:36;86,068;1,35111
11:57:37;86,0674;1,35139
11:57:38;86,0673;1,35167
11:57:39;86,0692;1,35194
11:57:40;86,0708;1,35222
11:57:41;86,0722;1,35250
11:57:42;86,0704;1,35278
11:57:43;86,0702;1,35306
11:57:44;86,0703;1,35333
11:57:45;86,0725;1,35361
11:57:46;86,0729;1,35389
11:57:47;86,0719;1,35417
11:57:48;86,0716;1,35444
11:57:49;86,0739;1,35472
11:57:50;86,0778;1,35500
11:57:51;86,0774;1,35528
11:57:52;86,0773;1,35556
11:57:53;86,0796;1,35583
11:57:54;86,0803;1,35611
11:57:55;86,0816;1,35639
11:57:56;86,0812;1,35667
11:57:57;86,0809;1,35694
11:57:58;86,0835;1,35722
11:57:59;86,0826;1,35750
11:58:00;86,0823;1,35778
11:58:01;86,0831;1,35806
11:58:02;86,0874;1,35833
11:58:03;86,0864;1,35861
11:58:04;86,0873;1,35889
11:58:05;86,0876;1,35917
11:58:06;86,0908;1,35944
11:58:07;86,0938;1,35972
11:58:08;86,0917;1,36000
11:58:09;86,0913;1,36028
11:58:10;86,0913;1,36056
11:58:11;86,0972;1,36083
11:58:12;86,093;1,36111
11:58:13;86,097;1,36139
11:58:14;86,0949;1,36167
11:58:15;86,0962;1,36194
11:58:16;86,1004;1,36222
11:58:17;86,1013;1,36250
11:58:18;86,1026;1,36278
11:58:19;86,0891;1,36306
11:58:20;86,0816;1,36333
11:58:21;86,0787;1,36361
11:58:22;86,0767;1,36389
11:58:23;86,0728;1,36417
11:58:24;86,0687;1,36444
11:58:25;86,0634;1,36472
11:58:26;86,0643;1,36500
11:58:27;86,0633;1,36528
11:58:28;86,0587;1,36556
11:58:29;86,0564;1,36583
11:58:30;86,0562;1,36611
11:58:31;86,0534;1,36639
11:58:32;86,0512;1,36667
11:58:33;86,0507;1,36694
11:58:34;86,0517;1,36722
11:58:35;86,0535;1,36750
11:58:36;86,0536;1,36778
11:58:37;86,053;1,36806
11:58:38;86,0528;1,36833
11:58:39;86,0526;1,36861
11:58:40;86,0478;1,36889
11:58:41;86,0468;1,36917
11:58:42;86,0446;1,36944
11:58:43;86,0436;1,36972
11:58:44;86,0429;1,37000
11:58:45;86,0422;1,37028
11:58:46;86,0421;1,37056
11:58:47;86,038;1,37083
11:58:48;86,0402;1,37111
11:58:49;86,0416;1,37139
11:58:50;86,04;1,37167
11:58:51;86,0402;1,37194
11:58:52;86,0411;1,37222
11:58:53;86,0422;1,37250
11:58:54;86,0445;1,37278
11:58:55;86,0441;1,37306
11:58:56;86,0489;1,37333
11:58:57;86,045;1,37361
11:58:58;86,0477;1,37389
11:58:59;86,045;1,37417
11:59:00;86,0462;1,37444
11:59:01;86,0458;1,37472
11:59:02;86,0449;1,37500
11:59:03;86,0499;1,37528
11:59:04;86,0528;1,37556
11:59:05;86,0537;1,37583
11:59:06;86,0547;1,37611
11:59:07;86,0578;1,37639
11:59:08;86,0597;1,37667
11:59:09;86,0615;1,37694
11:59:10;86,0634;1,37722
11:59:11;86,0647;1,37750
11:59:12;86,0646;1,37778
11:59:13;86,0641;1,37806
11:59:14;86,0637;1,37833
11:59:15;86,0638;1,37861
11:59:16;86,0666;1,37889
11:59:17;86,0667;1,37917
11:59:18;86,0661;1,37944
11:59:19;86,0675;1,37972
11:59:20;86,0667;1,38000
11:59:21;86,0671;1,38028
11:59:22;86,0656;1,38056
11:59:23;86,066;1,38083
11:59:24;86,0685;1,38111
11:59:25;86,0656;1,38139
11:59:26;86,0641;1,38167
11:59:27;86,0631;1,38194
11:59:28;86,0658;1,38222
11:59:29;86,0628;1,38250
11:59:30;86,0626;1,38278
11:59:31;86,0597;1,38306
11:59:32;86,0602;1,38333
11:59:33;86,0637;1,38361
11:59:34;86,0659;1,38389
11:59:35;86,063;1,38417
11:59:36;86,0608;1,38444
11:59:37;86,0629;1,38472
11:59:38;86,0634;1,38500
11:59:39;86,0652;1,38528
11:59:40;86,0652;1,38556
11:59:41;86,0616;1,38583
11:59:42;86,0668;1,38611
11:59:43;86,0666;1,38639
11:59:44;86,0639;1,38667
11:59:45;86,0602;1,38694
11:59:46;86,0668;1,38722
11:59:47;86,0626;1,38750
11:59:48;86,0608;1,38778
11:59:49;86,0587;1,38806
11:59:50;86,0563;1,38833
11:59:51;86,0541;1,38861
11:59:52;86,0532;1,38889
11:59:53;86,054;1,38917
11:59:54;86,0488;1,38944
11:59:55;86,0484;1,38972
11:59:56;86,0501;1,39000
11:59:57;86,0504;1,39028
11:59:58;86,053;1,39056
11:59:59;86,0531;1,39083
12:00:00;86,0513;1,39111
12:00:01;86,0548;1,39139
12:00:02;86,0592;1,39167
12:00:03;86,0587;1,39194
12:00:04;86,0588;1,39222
12:00:05;86,0613;1,39250
12:00:06;86,0616;1,39278
12:00:07;86,0609;1,39306
12:00:08;86,0636;1,39333
12:00:09;86,0643;1,39361
12:00:10;86,0636;1,39389
12:00:11;86,0656;1,39417
12:00:12;86,0695;1,39444
12:00:13;86,0694;1,39472
12:00:14;86,0662;1,39500
12:00:15;86,0711;1,39528
12:00:16;86,0714;1,39556
12:00:17;86,0743;1,39583
12:00:18;86,0811;1,39611
12:00:19;86,0805;1,39639
12:00:20;86,0816;1,39667
12:00:21;86,0913;1,39694
12:00:22;86,0873;1,39722
12:00:23;86,0843;1,39750
12:00:24;86,0784;1,39778
12:00:25;86,0839;1,39806
12:00:26;86,0795;1,39833
12:00:27;86,0787;1,39861
12:00:28;86,0816;1,39889
12:00:29;86,0771;1,39917
12:00:30;86,0781;1,39944
12:00:31;86,0737;1,39972
12:00:32;86,0749;1,40000
12:00:33;86,0714;1,40028
12:00:34;86,0703;1,40056
12:00:35;86,0667;1,40083
12:00:36;86,0653;1,40111
12:00:37;86,0663;1,40139
12:00:38;86,0645;1,40167
12:00:39;86,0606;1,40194
12:00:40;86,0594;1,40222
12:00:41;86,0621;1,40250
12:00:42;86,0629;1,40278
12:00:43;86,0626;1,40306
12:00:44;86,0634;1,40333
12:00:45;86,0635;1,40361
12:00:46;86,0648;1,40389
12:00:47;86,0671;1,40417
12:00:48;86,0665;1,40444
12:00:49;86,0637;1,40472
12:00:50;86,0639;1,40500
12:00:51;86,067;1,40528
12:00:52;86,0681;1,40556
12:00:53;86,0667;1,40583
12:00:54;86,0704;1,40611
12:00:55;86,0706;1,40639
12:00:56;86,0705;1,40667
12:00:57;86,0719;1,40694
12:00:58;86,0727;1,40722
12:00:59;86,0715;1,40750
12:01:00;86,0683;1,40778
12:01:01;86,0716;1,40806
12:01:02;86,072;1,40833
12:01:03;86,0758;1,40861
12:01:04;86,071;1,40889
12:01:05;86,0763;1,40917
12:01:06;86,0759;1,40944
12:01:07;86,0774;1,40972
12:01:08;86,0767;1,41000
12:01:09;86,0765;1,41028
12:01:10;86,0813;1,41056
12:01:11;86,0797;1,41083
12:01:12;86,082;1,41111
12:01:13;86,0814;1,41139
12:01:14;86,079;1,41167
12:01:15;86,0807;1,41194
12:01:16;86,0812;1,41222
12:01:17;86,0827;1,41250
12:01:18;86,0861;1,41278
12:01:19;86,0845;1,41306
12:01:20;86,0846;1,41333
12:01:21;86,0844;1,41361
12:01:22;86,0862;1,41389
12:01:23;86,0865;1,41417
12:01:24;86,0927;1,41444
12:01:25;86,0958;1,41472
12:01:26;86,0972;1,41500
12:01:27;86,0972;1,41528
12:01:28;86,1002;1,41556
12:01:29;86,1022;1,41583
12:01:30;86,1029;1,41611
12:01:31;86,1054;1,41639
12:01:32;86,1033;1,41667
12:01:33;86,104;1,41694
12:01:34;86,1007;1,41722
12:01:35;86,0935;1,41750
12:01:36;86,0911;1,41778
